Gmt time,Open,High,Low,Close,Volume
2024-03-01 15:30:00,199.536,199.676,198.906,199.466,2.72
2024-03-01 15:45:00,199.466,199.917,199.076,199.127,2.76
2024-03-01 16:00:00,199.126,200.107,199.076,199.916,2.57
2024-03-01 16:15:00,199.916,200.966,199.666,200.776,2.59
2024-03-01 16:30:00,200.856,201.087,200.506,200.746,2.42
2024-03-01 16:45:00,200.746,200.927,200.506,200.647,2.25
2024-03-01 17:00:00,200.646,202.107,200.516,201.996,2.77
2024-03-01 17:15:00,202.037,202.657,201.696,202.387,2.4
2024-03-01 17:30:00,202.426,203.077,202.167,202.587,2.52
2024-03-01 17:45:00,202.607,203.237,202.306,203.096,2.61
2024-03-01 18:00:00,203.116,203.466,202.746,203.327,2.42
2024-03-01 18:15:00,203.337,204.417,203.266,204.237,2.5
2024-03-01 18:30:00,204.276,204.436,203.836,204.247,1.87
2024-03-01 18:45:00,204.287,204.467,203.446,203.746,2.27
2024-03-01 19:00:00,203.777,203.877,203.046,203.226,2.33
2024-03-01 19:15:00,203.237,203.597,203.016,203.567,2.08
2024-03-01 19:30:00,203.566,203.747,202.706,202.827,2.39
2024-03-01 19:45:00,202.817,203.187,202.796,203.016,1.78
2024-03-01 20:00:00,203.006,203.187,202.426,203.017,2.68
2024-03-01 20:15:00,203.016,203.417,202.716,203.307,2.15
2024-03-01 20:30:00,203.306,203.366,202.686,202.926,2.15
2024-03-01 20:45:00,202.917,203.227,202.476,202.567,3.26
2024-03-04 14:30:00,198.587,199.666,192.866,192.946,5.47
2024-03-04 14:45:00,192.957,194.497,192.956,193.267,4.02
2024-03-04 15:00:00,193.266,193.447,191.796,193.027,3.78
2024-03-04 15:15:00,193.046,193.257,192.016,192.016,2.78
2024-03-04 15:30:00,192.026,192.447,191.357,192.077,2.97
2024-03-04 15:45:00,192.097,192.417,190.696,191.247,3.17
2024-03-04 16:00:00,191.247,191.516,190.446,191.037,2.53
2024-03-04 16:15:00,191.057,191.186,190.116,190.536,2.33
2024-03-04 16:30:00,190.536,190.687,189.236,189.386,2.37
2024-03-04 16:45:00,189.366,190.307,189.326,190.217,2.34
2024-03-04 17:00:00,190.207,190.366,188.906,189.177,2.14
2024-03-04 17:15:00,189.177,189.637,188.726,189.126,2.0
2024-03-04 17:30:00,189.147,189.357,187.796,187.847,2.2
2024-03-04 17:45:00,187.867,188.137,186.836,187.746,2.39
2024-03-04 18:00:00,187.746,188.336,187.396,188.306,1.87
2024-03-04 18:15:00,188.346,188.347,187.296,187.336,1.87
2024-03-04 18:30:00,187.306,187.667,186.706,187.237,1.77
2024-03-04 18:45:00,187.246,187.536,186.997,187.216,1.69
2024-03-04 19:00:00,187.216,187.587,187.046,187.227,1.79
2024-03-04 19:15:00,187.227,187.276,186.746,187.207,1.9
2024-03-04 19:30:00,187.206,188.596,187.127,188.296,2.33
2024-03-04 19:45:00,188.316,189.137,188.026,189.016,2.2
2024-03-04 20:00:00,188.966,189.647,188.826,189.607,2.13
2024-03-04 20:15:00,189.617,190.097,189.016,189.977,2.05
2024-03-04 20:30:00,189.977,190.107,188.596,189.086,2.83
2024-03-04 20:45:00,189.097,189.316,188.096,188.127,3.46
2024-03-05 14:30:00,183.037,183.537,181.566,183.077,5.96
2024-03-05 14:45:00,183.017,184.566,182.176,182.476,4.43
2024-03-05 15:00:00,182.477,184.327,180.896,180.946,3.67
2024-03-05 15:15:00,180.917,181.157,178.746,178.876,4.05
2024-03-05 15:30:00,178.826,179.866,178.306,179.487,4.33
2024-03-05 15:45:00,179.486,179.947,178.596,178.807,3.94
2024-03-05 16:00:00,178.806,179.027,177.556,177.986,3.66
2024-03-05 16:15:00,178.037,178.697,177.777,178.277,3.41
2024-03-05 16:30:00,178.267,179.047,178.197,178.847,3.34
2024-03-05 16:45:00,178.896,179.146,178.406,178.906,3.27
2024-03-05 17:00:00,178.906,179.987,178.856,179.967,3.03
2024-03-05 17:15:00,179.957,181.236,179.687,181.227,3.41
2024-03-05 17:30:00,181.227,181.746,180.406,180.446,3.19
2024-03-05 17:45:00,180.436,181.267,180.366,181.096,3.06
2024-03-05 18:00:00,181.096,181.337,180.556,180.786,3.26
2024-03-05 18:15:00,180.786,180.996,180.096,180.626,3.23
2024-03-05 18:30:00,180.626,181.877,180.496,181.007,3.64
2024-03-05 18:45:00,181.006,181.516,180.836,181.066,3.37
2024-03-05 19:00:00,181.057,181.657,180.966,181.217,3.56
2024-03-05 19:15:00,181.257,181.446,180.546,180.866,3.0
2024-03-05 19:30:00,180.886,180.917,180.047,180.147,3.54
2024-03-05 19:45:00,180.157,180.157,179.256,179.377,3.58
2024-03-05 20:00:00,179.377,180.077,179.266,179.646,4.18
2024-03-05 20:15:00,179.647,180.297,179.446,180.277,3.16
2024-03-05 20:30:00,180.257,180.467,179.847,180.287,2.67
2024-03-05 20:45:00,180.267,181.077,180.166,180.717,3.7
2024-03-06 14:30:00,179.996,181.477,177.156,177.156,4.03
2024-03-06 14:45:00,177.156,177.696,175.747,176.187,3.21
2024-03-06 15:00:00,176.206,176.506,173.696,174.647,3.52
2024-03-06 15:15:00,174.637,176.597,174.546,176.366,2.84
2024-03-06 15:30:00,176.316,177.396,176.266,177.067,2.75
2024-03-06 15:45:00,177.087,178.117,176.896,176.896,2.35
2024-03-06 16:00:00,176.927,177.987,176.667,177.917,2.08
2024-03-06 16:15:00,177.956,177.977,176.366,176.596,2.35
2024-03-06 16:30:00,176.597,177.007,176.056,176.966,2.34
2024-03-06 16:45:00,176.966,178.027,176.916,177.806,2.32
2024-03-06 17:00:00,177.807,178.267,177.367,177.886,2.18
2024-03-06 17:15:00,177.907,178.966,177.856,178.647,2.05
2024-03-06 17:30:00,178.646,179.017,178.417,178.836,2.05
2024-03-06 17:45:00,178.846,178.907,178.046,178.707,2.3
2024-03-06 18:00:00,178.706,179.177,178.656,179.067,2.1
2024-03-06 18:15:00,179.066,179.976,178.987,179.856,2.18
2024-03-06 18:30:00,179.907,180.037,177.696,179.177,2.94
2024-03-06 18:45:00,179.276,179.386,177.537,177.757,2.9
2024-03-06 19:00:00,177.716,177.727,176.596,176.596,3.2
2024-03-06 19:15:00,176.597,177.147,176.296,177.027,2.8
2024-03-06 19:30:00,177.086,177.446,176.436,177.276,2.79
2024-03-06 19:45:00,177.266,178.077,176.857,177.747,2.81
2024-03-06 20:00:00,177.697,177.996,177.316,177.377,2.72
2024-03-06 20:15:00,177.376,177.977,176.936,177.196,2.82
2024-03-06 20:30:00,177.196,177.226,176.166,176.456,2.76
2024-03-06 20:45:00,176.476,176.987,176.356,176.437,3.52
2024-03-07 14:30:00,174.146,179.717,173.696,177.026,5.49
2024-03-07 14:45:00,177.027,178.346,176.097,177.767,4.08
2024-03-07 15:00:00,177.767,177.767,175.486,176.316,3.6
2024-03-07 15:15:00,176.317,176.896,175.516,175.917,2.82
2024-03-07 15:30:00,175.896,178.336,175.246,177.706,3.42
2024-03-07 15:45:00,177.777,178.767,177.286,178.356,2.78
2024-03-07 16:00:00,178.357,179.146,178.297,178.686,2.26
2024-03-07 16:15:00,178.677,178.736,177.246,177.347,2.33
2024-03-07 16:30:00,177.346,177.356,176.606,177.136,2.46
2024-03-07 16:45:00,177.157,177.467,176.636,176.916,2.35
2024-03-07 17:00:00,176.926,177.056,176.496,176.506,2.03
2024-03-07 17:15:00,176.557,177.107,176.107,176.866,2.03
2024-03-07 17:30:00,176.867,177.687,176.816,177.646,2.13
2024-03-07 17:45:00,177.686,177.766,177.176,177.306,1.81
2024-03-07 18:00:00,177.307,178.187,177.246,178.167,1.8
2024-03-07 18:15:00,178.156,179.077,178.156,178.956,1.99
2024-03-07 18:30:00,178.987,179.717,178.826,179.506,2.48
2024-03-07 18:45:00,179.517,179.566,178.427,178.666,1.76
2024-03-07 19:00:00,178.657,178.887,178.206,178.836,1.32
2024-03-07 19:15:00,178.846,179.786,178.786,179.367,1.54
2024-03-07 19:30:00,179.367,179.987,179.236,179.746,1.26
2024-03-07 19:45:00,179.766,179.987,179.496,179.707,1.31
2024-03-07 20:00:00,179.687,179.687,178.746,179.346,2.03
2024-03-07 20:15:00,179.337,179.537,178.806,178.977,1.57
2024-03-07 20:30:00,178.966,179.476,178.796,179.396,1.82
2024-03-07 20:45:00,179.457,179.656,178.416,178.576,2.47
2024-03-08 14:30:00,181.396,182.577,179.206,180.727,4.16
2024-03-08 14:45:00,180.726,181.057,179.596,180.187,2.85
2024-03-08 15:00:00,180.187,180.287,177.806,178.056,2.56
2024-03-08 15:15:00,178.027,179.067,177.696,178.997,2.2
2024-03-08 15:30:00,178.996,179.196,176.796,176.807,3.41
2024-03-08 15:45:00,176.796,177.127,175.576,175.596,3.24
2024-03-08 16:00:00,175.597,176.167,175.166,176.027,3.39
2024-03-08 16:15:00,176.036,176.177,174.746,175.006,3.11
2024-03-08 16:30:00,175.047,176.526,174.696,176.357,3.34
2024-03-08 16:45:00,176.357,176.696,175.606,176.426,2.92
2024-03-08 17:00:00,176.417,176.777,175.436,176.137,3.46
2024-03-08 17:15:00,176.136,176.387,175.506,176.217,2.79
2024-03-08 17:30:00,176.227,176.257,175.696,175.836,2.64
2024-03-08 17:45:00,175.847,176.157,175.127,175.336,2.76
2024-03-08 18:00:00,175.347,176.067,175.196,175.677,2.74
2024-03-08 18:15:00,175.676,176.306,175.636,176.046,2.3
2024-03-08 18:30:00,176.037,176.226,174.996,175.396,2.64
2024-03-08 18:45:00,175.406,175.527,174.896,175.457,2.35
2024-03-08 19:00:00,175.407,175.786,175.366,175.446,2.4
2024-03-08 19:15:00,175.466,175.857,175.176,175.467,2.17
2024-03-08 19:30:00,175.456,176.587,175.456,176.557,2.03
2024-03-08 19:45:00,176.577,176.776,176.146,176.197,2.13
2024-03-08 20:00:00,176.186,176.457,175.607,176.106,2.62
2024-03-08 20:15:00,176.107,176.377,175.496,175.556,2.82
2024-03-08 20:30:00,175.557,176.146,175.146,175.157,3.12
2024-03-08 20:45:00,175.157,175.487,175.026,175.336,3.75
2024-03-11 13:30:00,175.256,179.956,174.796,179.687,5.74
2024-03-11 13:45:00,179.716,182.317,179.337,181.767,5.15
2024-03-11 14:00:00,181.776,182.837,179.916,179.927,3.99
2024-03-11 14:15:00,179.926,180.707,178.896,179.867,3.33
2024-03-11 14:30:00,179.867,180.557,179.356,180.186,3.03
2024-03-11 14:45:00,180.177,180.326,178.116,178.766,2.74
2024-03-11 15:00:00,178.686,178.957,178.036,178.446,2.41
2024-03-11 15:15:00,178.447,178.647,177.836,177.857,2.63
2024-03-11 15:30:00,177.866,178.527,177.326,177.487,2.57
2024-03-11 15:45:00,177.496,178.547,177.096,178.157,2.52
2024-03-11 16:00:00,178.147,178.576,177.577,178.506,2.45
2024-03-11 16:15:00,178.517,178.917,178.237,178.486,2.03
2024-03-11 16:30:00,178.516,179.037,178.196,178.367,2.24
2024-03-11 16:45:00,178.356,178.926,177.997,178.796,2.15
2024-03-11 17:00:00,178.816,178.937,177.996,177.996,2.18
2024-03-11 17:15:00,177.997,179.026,177.876,178.917,1.85
2024-03-11 17:30:00,178.926,179.386,178.557,178.636,2.0
2024-03-11 17:45:00,178.637,179.267,178.506,179.246,2.14
2024-03-11 18:00:00,179.246,179.536,179.096,179.267,1.81
2024-03-11 18:15:00,179.266,179.477,179.096,179.096,2.05
2024-03-11 18:30:00,179.097,179.097,178.596,178.617,1.87
2024-03-11 18:45:00,178.607,178.807,178.446,178.657,1.82
2024-03-11 19:00:00,178.637,178.637,177.897,177.996,1.86
2024-03-11 19:15:00,177.997,178.217,176.676,176.696,2.41
2024-03-11 19:30:00,176.686,177.167,176.497,176.907,2.79
2024-03-11 19:45:00,176.937,177.856,176.806,177.786,3.51
2024-03-12 13:30:00,177.757,177.917,172.496,172.496,5.87
2024-03-12 13:45:00,172.496,173.867,172.406,173.197,4.03
2024-03-12 14:00:00,173.196,174.606,172.616,174.207,3.38
2024-03-12 14:15:00,174.206,175.457,174.117,175.267,2.93
2024-03-12 14:30:00,175.286,176.047,174.806,175.626,2.18
2024-03-12 14:45:00,175.667,177.317,175.516,176.976,2.21
2024-03-12 15:00:00,176.997,177.656,176.557,177.416,2.15
2024-03-12 15:15:00,177.416,178.757,177.337,178.526,2.31
2024-03-12 15:30:00,178.546,178.696,177.156,177.207,2.09
2024-03-12 15:45:00,177.167,178.497,176.756,178.186,1.94
2024-03-12 16:00:00,178.197,178.816,177.906,178.756,1.95
2024-03-12 16:15:00,178.756,179.046,177.897,178.086,2.01
2024-03-12 16:30:00,178.087,178.177,176.986,177.057,1.7
2024-03-12 16:45:00,177.037,177.357,176.766,177.267,1.84
2024-03-12 17:00:00,177.257,177.616,176.796,177.346,1.87
2024-03-12 17:15:00,177.366,178.097,177.167,178.086,1.83
2024-03-12 17:30:00,178.077,178.227,177.826,177.957,1.47
2024-03-12 17:45:00,177.956,178.466,177.796,178.437,1.23
2024-03-12 18:00:00,178.437,178.637,178.216,178.226,1.36
2024-03-12 18:15:00,178.217,178.817,178.086,178.806,1.45
2024-03-12 18:30:00,178.817,179.396,178.706,178.766,1.72
2024-03-12 18:45:00,178.796,179.137,178.736,178.976,1.41
2024-03-12 19:00:00,178.977,178.987,178.496,178.856,1.44
2024-03-12 19:15:00,178.876,179.086,178.496,179.046,1.47
2024-03-12 19:30:00,179.057,179.077,178.146,178.187,1.75
2024-03-12 19:45:00,178.167,178.316,177.306,177.376,2.14
2024-03-13 13:30:00,172.977,175.927,172.547,173.197,4.88
2024-03-13 13:45:00,173.117,174.817,172.936,173.516,3.77
2024-03-13 14:00:00,173.527,173.597,171.706,172.247,3.94
2024-03-13 14:15:00,172.196,173.426,171.976,172.337,3.6
2024-03-13 14:30:00,172.336,172.497,170.596,171.206,3.81
2024-03-13 14:45:00,171.206,171.807,170.696,170.757,3.05
2024-03-13 15:00:00,170.767,172.496,170.596,172.047,2.7
2024-03-13 15:15:00,172.037,172.907,171.996,172.667,2.33
2024-03-13 15:30:00,172.706,173.107,171.706,171.876,2.04
2024-03-13 15:45:00,171.877,172.277,171.726,172.096,1.48
2024-03-13 16:00:00,172.097,172.407,171.446,171.446,1.51
2024-03-13 16:15:00,171.456,172.187,171.366,171.787,1.33
2024-03-13 16:30:00,171.787,171.847,171.136,171.287,1.4
2024-03-13 16:45:00,171.287,171.386,170.846,170.927,1.28
2024-03-13 17:00:00,170.926,171.607,170.887,171.507,1.51
2024-03-13 17:15:00,171.526,172.036,171.196,171.737,1.4
2024-03-13 17:30:00,171.736,171.987,170.986,170.997,1.21
2024-03-13 17:45:00,170.987,171.117,170.696,170.857,1.23
2024-03-13 18:00:00,170.847,171.177,170.206,170.387,1.58
2024-03-13 18:15:00,170.366,170.656,170.096,170.147,1.23
2024-03-13 18:30:00,170.146,170.537,170.046,170.407,1.11
2024-03-13 18:45:00,170.407,170.727,170.106,170.187,1.31
2024-03-13 19:00:00,170.187,170.546,170.066,170.546,1.3
2024-03-13 19:15:00,170.557,171.007,169.256,169.556,1.79
2024-03-13 19:30:00,169.517,169.937,169.356,169.716,2.23
2024-03-13 19:45:00,169.697,170.106,169.146,169.477,2.26
2024-03-14 13:30:00,167.606,171.127,166.696,166.756,4.53
2024-03-14 13:45:00,166.776,167.747,165.217,165.286,4.84
2024-03-14 14:00:00,165.286,167.077,165.176,166.307,3.56
2024-03-14 14:15:00,166.307,167.337,165.597,166.017,2.78
2024-03-14 14:30:00,165.967,166.816,165.937,165.937,2.69
2024-03-14 14:45:00,165.936,166.167,165.106,165.297,2.74
2024-03-14 15:00:00,165.297,165.426,164.597,164.987,2.67
2024-03-14 15:15:00,164.986,165.177,163.296,163.296,2.54
2024-03-14 15:30:00,163.306,163.846,162.857,163.547,2.31
2024-03-14 15:45:00,163.536,163.807,162.706,162.797,2.1
2024-03-14 16:00:00,162.786,163.167,161.876,161.946,2.31
2024-03-14 16:15:00,161.937,162.807,161.936,162.556,1.86
2024-03-14 16:30:00,162.557,163.466,162.467,163.397,1.73
2024-03-14 16:45:00,163.396,163.737,162.566,162.866,1.92
2024-03-14 17:00:00,162.876,163.297,162.497,162.507,1.77
2024-03-14 17:15:00,162.507,162.727,162.056,162.057,1.75
2024-03-14 17:30:00,162.057,163.037,161.676,162.777,1.84
2024-03-14 17:45:00,162.746,163.247,162.616,163.126,1.63
2024-03-14 18:00:00,163.126,163.526,162.836,163.047,1.53
2024-03-14 18:15:00,163.046,163.096,162.196,162.346,1.64
2024-03-14 18:30:00,162.347,162.527,161.456,161.527,1.91
2024-03-14 18:45:00,161.526,161.977,160.826,160.926,2.07
2024-03-14 19:00:00,160.926,161.167,160.506,161.007,2.27
2024-03-14 19:15:00,161.006,161.337,160.656,161.126,1.92
2024-03-14 19:30:00,161.127,161.427,160.646,161.377,2.28
2024-03-14 19:45:00,161.386,162.666,160.946,162.506,2.96
2024-03-15 13:30:00,162.937,165.157,162.496,164.096,4.2
2024-03-15 13:45:00,164.207,164.296,161.196,161.367,3.02
2024-03-15 14:00:00,161.367,162.436,161.096,162.346,2.58
2024-03-15 14:15:00,162.346,163.007,161.507,162.906,2.15
2024-03-15 14:30:00,162.907,164.126,162.606,163.426,2.49
2024-03-15 14:45:00,163.437,163.746,162.406,162.726,2.11
2024-03-15 15:00:00,162.736,163.096,162.336,162.997,1.93
2024-03-15 15:15:00,162.987,163.737,162.936,163.567,2.5
2024-03-15 15:30:00,163.566,163.637,162.326,162.437,2.31
2024-03-15 15:45:00,162.437,162.937,162.177,162.866,1.86
2024-03-15 16:00:00,162.826,162.827,161.767,161.907,1.58
2024-03-15 16:15:00,161.866,161.936,161.316,161.816,1.39
2024-03-15 16:30:00,161.797,161.917,161.036,161.117,1.54
2024-03-15 16:45:00,161.106,161.286,160.827,160.846,1.55
2024-03-15 17:00:00,160.847,161.866,160.766,161.606,1.77
2024-03-15 17:15:00,161.607,162.177,161.566,161.947,1.51
2024-03-15 17:30:00,161.956,162.916,161.896,162.807,1.47
2024-03-15 17:45:00,162.807,163.237,162.346,162.857,1.57
2024-03-15 18:00:00,162.827,163.077,162.316,162.576,1.66
2024-03-15 18:15:00,162.587,162.896,162.426,162.636,1.54
2024-03-15 18:30:00,162.636,163.866,162.566,163.857,1.52
2024-03-15 18:45:00,163.856,163.867,163.236,163.506,1.51
2024-03-15 19:00:00,163.477,163.707,162.956,162.956,1.54
2024-03-15 19:15:00,162.957,163.246,162.666,163.156,1.58
2024-03-15 19:30:00,163.127,163.337,162.826,162.937,1.97
2024-03-15 19:45:00,162.926,163.757,162.686,163.536,2.13
2024-03-18 13:30:00,169.957,169.967,166.246,166.366,3.85
2024-03-18 13:45:00,166.377,167.437,165.877,167.347,2.85
2024-03-18 14:00:00,167.347,168.396,166.796,168.176,2.35
2024-03-18 14:15:00,168.177,171.156,168.096,171.106,2.81
2024-03-18 14:30:00,171.076,172.237,170.996,171.517,2.76
2024-03-18 14:45:00,171.516,173.057,171.096,172.937,2.44
2024-03-18 15:00:00,172.947,174.117,172.697,173.317,2.51
2024-03-18 15:15:00,173.296,174.676,173.136,173.606,2.38
2024-03-18 15:30:00,173.666,174.077,172.837,173.137,2.05
2024-03-18 15:45:00,173.136,173.677,172.726,173.626,2.18
2024-03-18 16:00:00,173.627,173.697,173.016,173.107,2.34
2024-03-18 16:15:00,173.117,173.207,172.397,172.806,2.19
2024-03-18 16:30:00,172.796,173.547,172.496,173.307,2.01
2024-03-18 16:45:00,173.287,173.697,172.816,172.976,2.0
2024-03-18 17:00:00,172.956,173.017,171.916,172.526,2.07
2024-03-18 17:15:00,172.537,172.897,172.196,172.796,1.77
2024-03-18 17:30:00,172.797,172.897,172.006,172.546,1.89
2024-03-18 17:45:00,172.526,173.417,172.516,173.256,1.53
2024-03-18 18:00:00,173.267,173.827,173.087,173.596,1.88
2024-03-18 18:15:00,173.617,174.167,173.596,174.136,1.59
2024-03-18 18:30:00,174.156,174.206,173.586,173.806,1.78
2024-03-18 18:45:00,173.806,173.947,173.406,173.416,1.59
2024-03-18 19:00:00,173.406,173.627,173.196,173.547,1.62
2024-03-18 19:15:00,173.546,174.196,173.356,174.137,2.07
2024-03-18 19:30:00,174.127,174.387,173.916,173.996,2.06
2024-03-18 19:45:00,173.986,174.077,173.316,173.756,2.8
2024-03-19 13:30:00,172.126,172.776,169.406,169.506,5.23
2024-03-19 13:45:00,169.546,169.896,167.386,168.877,4.16
2024-03-19 14:00:00,168.827,170.297,168.296,169.587,3.63
2024-03-19 14:15:00,169.567,170.597,169.197,169.277,3.26
2024-03-19 14:30:00,169.277,171.247,168.836,171.246,3.5
2024-03-19 14:45:00,171.187,171.387,170.326,170.447,2.82
2024-03-19 15:00:00,170.457,171.327,170.296,171.127,2.91
2024-03-19 15:15:00,171.156,171.827,170.996,171.706,2.94
2024-03-19 15:30:00,171.726,172.297,171.596,172.097,2.87
2024-03-19 15:45:00,172.106,172.306,171.166,171.506,2.9
2024-03-19 16:00:00,171.497,171.517,171.046,171.157,2.22
2024-03-19 16:15:00,171.176,171.977,170.986,171.887,2.76
2024-03-19 16:30:00,171.887,172.387,171.716,172.237,2.86
2024-03-19 16:45:00,172.237,172.346,171.546,171.807,2.8
2024-03-19 17:00:00,171.826,172.647,171.496,171.507,2.66
2024-03-19 17:15:00,171.506,171.946,171.176,171.706,2.74
2024-03-19 17:30:00,171.716,171.897,171.117,171.626,2.68
2024-03-19 17:45:00,171.656,171.887,171.226,171.447,2.47
2024-03-19 18:00:00,171.437,171.437,170.546,170.846,2.66
2024-03-19 18:15:00,170.866,171.517,170.786,171.397,2.4
2024-03-19 18:30:00,171.417,172.056,171.386,171.847,2.37
2024-03-19 18:45:00,171.876,172.186,171.496,171.637,2.54
2024-03-19 19:00:00,171.627,171.916,171.367,171.556,3.06
2024-03-19 19:15:00,171.567,171.727,171.017,171.216,2.94
2024-03-19 19:30:00,171.207,171.667,171.077,171.526,2.76
2024-03-19 19:45:00,171.536,171.777,171.266,171.276,3.53
2024-03-20 13:30:00,172.856,174.257,171.406,171.546,4.83
2024-03-20 13:45:00,171.546,173.147,171.377,171.806,3.45
2024-03-20 14:00:00,171.807,172.357,171.096,172.177,3.02
2024-03-20 14:15:00,172.186,172.776,170.796,171.087,2.78
2024-03-20 14:30:00,171.087,172.377,171.066,172.167,2.97
2024-03-20 14:45:00,172.206,173.137,171.656,172.877,3.19
2024-03-20 15:00:00,172.816,173.487,172.757,173.447,3.15
2024-03-20 15:15:00,173.476,173.486,172.596,172.617,2.34
2024-03-20 15:30:00,172.626,173.416,172.616,173.056,2.64
2024-03-20 15:45:00,173.046,173.157,172.646,172.796,2.15
2024-03-20 16:00:00,172.796,172.827,172.096,172.197,2.24
2024-03-20 16:15:00,172.196,172.716,171.766,171.867,2.34
2024-03-20 16:30:00,171.887,172.336,171.746,172.326,2.2
2024-03-20 16:45:00,172.336,173.047,172.336,172.796,1.96
2024-03-20 17:00:00,172.796,172.907,172.517,172.587,2.36
2024-03-20 17:15:00,172.577,173.137,172.576,172.916,2.11
2024-03-20 17:30:00,172.897,173.236,172.836,172.847,1.93
2024-03-20 17:45:00,172.866,173.367,172.796,173.067,2.1
2024-03-20 18:00:00,173.067,174.807,173.056,173.916,4.45
2024-03-20 18:15:00,174.016,174.067,173.196,173.857,4.05
2024-03-20 18:30:00,173.877,174.307,172.446,174.116,4.65
2024-03-20 18:45:00,174.197,175.577,174.017,174.847,4.53
2024-03-20 19:00:00,174.926,175.317,174.496,174.657,4.17
2024-03-20 19:15:00,174.597,175.567,174.596,175.367,3.78
2024-03-20 19:30:00,175.367,176.227,175.217,176.166,3.74
2024-03-20 19:45:00,176.157,176.177,175.196,175.697,3.61
2024-03-21 13:30:00,176.296,178.106,174.827,176.986,4.44
2024-03-21 13:45:00,176.977,177.377,174.306,174.377,3.9
2024-03-21 14:00:00,174.346,174.837,173.796,174.627,3.27
2024-03-21 14:15:00,174.616,175.307,174.266,175.036,2.47
2024-03-21 14:30:00,175.047,175.097,174.066,174.697,2.86
2024-03-21 14:45:00,174.707,175.786,174.577,175.277,2.36
2024-03-21 15:00:00,175.267,175.927,174.646,174.647,2.43
2024-03-21 15:15:00,174.647,175.106,174.316,175.076,2.23
2024-03-21 15:30:00,175.077,175.267,173.746,174.026,2.06
2024-03-21 15:45:00,174.047,174.576,173.956,174.186,1.96
2024-03-21 16:00:00,174.186,174.567,173.757,174.526,1.86
2024-03-21 16:15:00,174.537,174.737,174.136,174.236,1.76
2024-03-21 16:30:00,174.277,174.377,173.846,174.027,1.75
2024-03-21 16:45:00,174.047,174.336,173.836,174.037,1.8
2024-03-21 17:00:00,174.056,174.057,172.816,173.687,2.38
2024-03-21 17:15:00,173.687,173.767,173.157,173.317,1.89
2024-03-21 17:30:00,173.327,173.547,172.916,173.067,1.8
2024-03-21 17:45:00,173.067,173.117,172.296,172.397,2.12
2024-03-21 18:00:00,172.366,172.486,171.896,172.116,2.4
2024-03-21 18:15:00,172.157,172.307,171.806,172.246,1.78
2024-03-21 18:30:00,172.246,172.507,171.796,172.187,2.2
2024-03-21 18:45:00,172.187,172.977,172.116,172.897,2.04
2024-03-21 19:00:00,172.886,173.157,172.696,172.977,2.13
2024-03-21 19:15:00,173.007,173.227,172.756,173.046,2.0
2024-03-21 19:30:00,173.077,173.247,172.796,173.207,2.64
2024-03-21 19:45:00,173.207,173.346,172.716,172.746,2.93
2024-03-22 13:30:00,166.577,168.957,166.207,166.617,4.67
2024-03-22 13:45:00,166.696,168.387,166.456,168.106,2.45
2024-03-22 14:00:00,168.117,169.986,167.977,169.746,2.28
2024-03-22 14:15:00,169.746,169.987,168.897,169.317,2.15
2024-03-22 14:30:00,169.317,169.367,168.676,169.236,2.21
2024-03-22 14:45:00,169.236,169.987,169.177,169.646,2.13
2024-03-22 15:00:00,169.646,169.986,169.306,169.496,2.17
2024-03-22 15:15:00,169.496,170.697,169.006,170.647,1.97
2024-03-22 15:30:00,170.647,170.677,169.387,169.456,1.92
2024-03-22 15:45:00,169.466,169.917,169.346,169.637,1.67
2024-03-22 16:00:00,169.637,169.757,168.797,168.876,1.73
2024-03-22 16:15:00,168.897,169.436,168.706,169.337,1.68
2024-03-22 16:30:00,169.336,169.697,169.296,169.547,1.56
2024-03-22 16:45:00,169.547,169.887,169.416,169.597,1.54
2024-03-22 17:00:00,169.597,170.166,169.487,170.006,1.37
2024-03-22 17:15:00,169.996,170.436,169.947,170.346,1.52
2024-03-22 17:30:00,170.366,170.796,170.346,170.547,1.64
2024-03-22 17:45:00,170.547,170.616,170.096,170.166,1.63
2024-03-22 18:00:00,170.157,170.557,170.156,170.496,1.25
2024-03-22 18:15:00,170.517,170.967,170.326,170.897,1.42
2024-03-22 18:30:00,170.897,171.166,170.717,170.756,1.69
2024-03-22 18:45:00,170.786,170.956,170.636,170.706,1.49
2024-03-22 19:00:00,170.717,170.826,170.286,170.406,1.78
2024-03-22 19:15:00,170.407,170.656,170.216,170.586,1.89
2024-03-22 19:30:00,170.607,171.016,170.486,170.977,1.82
2024-03-22 19:45:00,170.947,171.127,170.657,170.707,2.15
2024-03-25 13:30:00,168.746,175.187,168.506,173.996,6.02
2024-03-25 13:45:00,173.996,173.997,171.996,172.517,4.22
2024-03-25 14:00:00,172.577,172.606,170.237,170.307,4.13
2024-03-25 14:15:00,170.307,171.386,170.036,170.537,3.61
2024-03-25 14:30:00,170.536,170.556,169.616,170.146,3.87
2024-03-25 14:45:00,170.146,170.747,169.526,169.956,3.6
2024-03-25 15:00:00,169.956,171.167,169.956,170.616,3.38
2024-03-25 15:15:00,170.616,171.267,170.057,171.156,3.06
2024-03-25 15:30:00,171.176,171.707,170.876,171.337,3.26
2024-03-25 15:45:00,171.336,172.047,171.036,171.906,3.02
2024-03-25 16:00:00,171.896,172.356,171.616,172.146,3.39
